"PathwayKey","Database","ID","Description","RNA_setSize","RNA_NES","RNA_pvalue","RNA_padj","RNA_leadingEdge","Protein_setSize","Protein_NES","Protein_pvalue","Protein_padj","Protein_leadingEdge","DirectionPattern","RNANominal","ProteinNominal","RNAFDR","ProteinFDR","EvidencePattern","JointNominalP","EvidenceRank"
"GO BP:GO:0000723","GO BP","GO:0000723","telomere maintenance",142,0.957274488749978,0.573099415204678,0.790426847851419,"56531/15519/11920/26413/72162/21951/52864/56207/56249/233789/245000/52040/16905/227525/19360/18854/22589/68501/12448/12190/18768/622675/12447/17165/237107/19090/12469/18538/101185/50912/51869/27354/11991/100090",75,1.00039511901778,0.445723684210526,0.929132883579873,"108689/98956/71718/68275/20779/69917/22594/11545/56207/70640/69535/12387/24127/229512/103677/235587/30877/19704/193740/52040/20174/56531/68964","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.573099415204678,4
"KEGG:mmu04920","KEGG","mmu04920","Adipocytokine signaling pathway",70,1.20405271518141,0.132850241545894,0.342752944458837,"72993/108079/16452/26419/56717/207565/50790/16150/26420/108097/19017/71609/14081/19079/433256/26414/16369/20848/12895/16847",41,0.926637685000253,0.57312925170068,0.943949139493878,"26420/108097/12675/23797/105787/19079/12491/16150/18033/26419/74551","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.57312925170068,4
"GO BP:GO:0007188","GO BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",220,-0.970304590220047,0.547169811320755,0.773755470474682,"381413/14675/432530/11552/208990/16336/230775/26364/18125/54598/14686/17329/18441/14766/17199/13733/14683/213788/15566/17201/319197/19216/12922/244958/53978/19762/11553/15562/27374/21390/192176/239283/245424/116903/12854/14652/70839/224792/110355/14676/17202/13611/11541/20609/11555/11517/26941/15550/14672/240888/54409/15564/70461/13492/14427/14673/14678/18167/18483/12311/51801/13609/14674/171469/18103",86,0.945480878910626,0.573553719008264,0.966079390834409,"22353/20606/19762/70461/11820/12921/56508/54598/14682/18103/11515/432530/16416/11803/14672/110355/11514/242425/210933/171469/606496/14687/18483","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.573553719008264,4
"GO BP:GO:0006513","GO BP","GO:0006513","protein monoubiquitination",56,1.29500795645324,0.089974293059126,0.378763712785066,"320311/217342/72179/76843/63958/26965/243574/16396/433766/17999/76073/11797/240756/26554/59026/83814/70294/58186/71041/224023/104806/70348/19763/67898/18140/72486/20821/233900",30,0.930330997559672,0.573684210526316,0.966079390834409,"11797/56438/18011/22088/19821/72179/83814/70294/67898/63958/213753/21402","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.573684210526316,4
"GO BP:GO:0007517","GO BP","GO:0007517","muscle organ development",342,-0.961939464569451,0.573770491803279,0.790426847851419,"16412/105787/18032/22761/94245/57339/19055/60406/14359/22138/11435/17701/217012/12647/17907/59091/108000/74777/666794/12804/101568/57810/56642/270190/21812/12922/216459/22416/233895/21952/18021/212937/286940/353326/12389/66423/70417/20429/54631/57265/17904/71960/21416/16878/22326/21803/20666/56702/14725/16842/14236/11848/70127/140781/80288/20481/15903/329828/20181/20681/14225/231602/11555/320790/14362/78977/23828/19130/12633/11906/112405/64383/26443/15184/67451/21808/17938/319757/67267/54601/20203/13609/116701/109620/14609/18128",122,1.22255093333291,0.114906832298137,0.739631007997466,"56449/94245/20203/17904/21924/17069/18032/12064/30928/12632/20467/66354/18128/105787/22439/19014/268859/16412/15357/12387/13138/11819/14609/53620/18176/74182/11459/14251/26416/13653","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.573770491803279,4
"GO BP:GO:0110011","GO BP","GO:0110011","regulation of basement membrane organization",11,1.25937753487479,0.192224622030238,0.512383614352868,"76707/76499/16772/226519/18073/208177",10,-0.91225692794349,0.573839662447257,0.966079390834409,"16772/76707/18073/16779/226519","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.573839662447257,4
"GO BP:GO:0150104","GO BP","GO:0150104","transport across blood-brain barrier",21,-0.918609848168244,0.573913043478261,0.790426847851419,"20525/26457/20520/76574/11816",12,1.39547277937827,0.119626168224299,0.747437405478071,"26457/330064/12491/16971/17250/11816/20525/26357","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.573913043478261,4
"GO BP:GO:0002367","GO BP","GO:0002367","cytokine production involved in immune response",156,-0.950395936497997,0.574018126888218,0.790426847851419,"58217/103213/58185/218624/14972/15024/240095/14728/57914/12010/66824/225471/99138/240354/225825/56632/15368/142980/11793/107607/67313/228607/214855/74131/24088/18124/16177/15013/16189/210808/27056/21803/56722/21687/11807/64297/16173/15064/12520/14127/74048/66873/16792/21808/26362",40,-1.13819078431123,0.231292517006803,0.815077293502232,"68137/14972/270151/55991/18439/18762/56200/17164/17874/11806/14964/13136","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.574018126888218,4
"GO BP:GO:1904407","GO BP","GO:1904407","positive regulation of nitric oxide metabolic process",48,-0.926800346164459,0.575657894736842,0.791360570370111,"18764/11652/217203/58994/53791/11898/19288/51793/24088/15894/13430/11629/109900/69219/12759/11651/11606",25,0.937746731927398,0.529411764705882,0.956856371154719,"11606/26420/11820/12491/15894","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.575657894736842,4
"GO BP:GO:0045601","GO BP","GO:0045601","regulation of endothelial cell differentiation",39,0.930320798531975,0.575682382133995,0.791360570370111,"18795/19878/16150/12159/12161/381823/68268/12562/219181/26365/11518/192119",14,-1.30583475192129,0.163865546218487,0.775449008392011,"67888/16456/68268","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.575682382133995,4
"GO BP:GO:0003401","GO BP","GO:0003401","axis elongation",36,-1.26289573360244,0.148397976391231,0.46022150215215,"243905/22416/21803/59024/24063/54612/22601/98711/14164/20682",10,0.898205800157929,0.575757575757576,0.966079390834409,"237500/19014/21923/93840","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.575757575757576,4
"GO BP:GO:0014037","GO BP","GO:0014037","Schwann cell differentiation",52,-1.03776623299588,0.379478827361564,0.670628631393761,"26396/17988/93742/26417/56217/12017/18991/230822/20481/59024/16202/15461/20655/64383/243914/11651",32,-0.942763899255555,0.575757575757576,0.966079390834409,"234094/18212/67453/11652/17988/20655/14733/26395/18213/16779/14784/18015/17937/19697","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.575757575757576,4
"KEGG:mmu05163","KEGG","mmu05163","Human cytomegalovirus infection",217,0.964888345072135,0.575949367088608,0.75432174570187,"18795/16410/14083/16438/20312/56637/19878/18798/56717/19094/18708/16451/14696/14677/16150/56480/26413/11909/71609/18751/14827/18749/13555/12575/14697/100529082/19057/19218/213498/20293/104111",117,0.982856751757467,0.490963855421687,0.917487765517784,"14702/20312/16410/18706/12928/26399/54131/110157/14700/12675/20779/23797/14704/14682/19058/11515/16150/19353/14083/432530/16416/18033/12387/26396/14672/18176/14082/11514/26416/14827","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.575949367088608,4
"GO BP:GO:0032680","GO BP","GO:0032680","regulation of tumor necrosis factor production",195,-0.95693021658595,0.576296296296296,0.791858703648718,"15289/14972/20303/15024/240095/23960/12229/217203/14728/74155/16803/66824/14359/12257/17199/56632/142980/80795/13057/77125/107607/230738/228607/19766/214855/23961/74131/12683/12523/24088/224647/22177/22040/50931/70312/13844/15013/16956/18976/16189/21803/12978/16175/14870/19247/16173/171285/12774/15170/19720/83433/14869/208188/13051/14127/74048/56490/12759/26362",61,1.20931976034633,0.150912106135987,0.771081861958267,"17319/229521/19264/20312/11820/19164/19271/12491/13051/56228/21929/13844/16423/14082/224647","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576296296296296,4
"GO BP:GO:0000302","GO BP","GO:0000302","response to reactive oxygen species",185,-0.953820320208835,0.576296296296296,0.791858703648718,"11792/12229/105787/23939/19697/114774/68281/58994/12359/66680/230784/15368/57320/17390/68943/246196/20779/19766/13361/18124/216850/54683/22040/26417/14056/22229/22228/15587/108954/14870/18595/18024/234384/67067/11517/18806/14528/20655/213990/64242/13804/18477/11758/11651/14694/18753/171469/17751/26362/27050",109,1.13062257507251,0.208791208791209,0.797425760779627,"93734/11758/22068/26408/57320/26420/12928/20657/234384/27050/12675/20779/17751/105787/11677/23876/22229/12491/17189/11545/21929","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576296296296296,4
"GO BP:GO:0014072","GO BP","GO:0014072","response to isoquinoline alkaloid",13,0.909315675347462,0.576419213973799,0.791858703648718,"11548/14810/19060/71978/11514",11,-1.20652752952254,0.22008547008547,0.806949887002136,"19049/11548/71978/19060","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576419213973799,4
"GO BP:GO:0048753","GO BP","GO:0048753","pigment granule organization",40,1.02741109751321,0.431761786600496,0.708142909563999,"22178/11765/11776/20170/18457/18711/110380/11764/12043/74104/192232/11774/11767",23,0.915157801315941,0.576427255985267,0.966079390834409,"94245/117197/11769/11774/232946/11777/74104/11816/14533","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576427255985267,4
"GO BP:GO:0050764","GO BP","GO:0050764","regulation of phagocytosis",113,-0.939057536089834,0.576687116564417,0.791928353833116,"22038/15289/109905/12229/16185/17886/19128/16803/66824/751864/217303/18636/19288/11793/13057/56792/24088/12988/22141/13430/15162/107746/11891/12266/21803/66890/11807/16398/216190/105855/83433/94176/20655/14127/17289/14694/106572",53,1.27747260298799,0.120401337792642,0.747437405478071,"229521/227541/22141/14129/19264/16410/67841/109934/19271/12491/216190/14083/16971/106572/12798/54198/16423","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576687116564417,4
"GO BP:GO:0055002","GO BP","GO:0055002","striated muscle cell development",73,0.939723216832495,0.576719576719577,0.791928353833116,"21916/18810/77579/17260/18175/225288/11472/19084/21955/22003/68760/16795",34,-1.38025551858538,0.0685579196217494,0.655012724042831,"17128/22388/13008/98932/18760/21916/11465/15182/14248/13405/170731/74103/19084/77579/225288/11472","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576719576719577,4
"GO BP:GO:0033013","GO BP","GO:0033013","tetrapyrrole metabolic process",51,-0.920065111184195,0.576985413290113,0.792024482933978,"20739/15368/109136/70118/19300/13076/17025/11656/68066/210009/15199/11983/20741/19044/56199",35,0.933245329477537,0.559585492227979,0.964235339930676,"226139/18174/14151/56199/109778/15199/69634/54198","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.576985413290113,4
"GO BP:GO:0055123","GO BP","GO:0055123","digestive system development",126,-0.946239476458802,0.577039274924471,0.792024482933978,"68270/17172/18088/20779/74123/20665/18590/22061/13852/207607/20429/21416/20666/329628/14633/22062/18595/12929/22773/17863/14634/54612/22601/13618/319757/71660/20682/18128/14184",34,1.35960019246125,0.101899827288428,0.707646088159774,"16590/14184/230103/16001/19378/20779/18128/71175/67772/12387","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.577039274924471,4
"GO BP:GO:0043297","GO BP","GO:0043297","apical junction assembly",75,-1.2751860167309,0.110569105691057,0.409008983384294,"93742/218518/18260/73061/217335/11848/68328/12738/16456/22330/12739/54409/58187/20807/67451/71228/75677/20104/14609/105244208",36,0.920511781074663,0.577264653641208,0.966079390834409,"22330/58187/16412/18613/16150/224105/14609/68328/83814/18260","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.577264653641208,4
"GO BP:GO:0032801","GO BP","GO:0032801","receptor catabolic process",29,-0.981679306091768,0.47304347826087,0.730878671721129,"54673/21803/73711/216963/16792/11816",19,-0.920370203555726,0.577342047930283,0.966079390834409,"56208/54673/16558/19246/78610","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.577342047930283,4
"GO BP:GO:0045723","GO BP","GO:0045723","positive regulation of fatty acid biosynthetic process",26,-1.46635400130653,0.0563380281690141,0.303145420444636,"58805/68801/54140/64383/68041/11606/11998",10,0.894357689692827,0.577651515151515,0.966079390834409,"11606/26420","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.577651515151515,4
"GO BP:GO:0048332","GO BP","GO:0048332","mesoderm morphogenesis",67,0.947868928684396,0.549479166666667,0.775011919527495,"15227/22289/13836/15194/12159/20336/235626/12168/19084/68151/20472/22418/18121/17126/230793",22,-0.933388487357513,0.578389830508475,0.966079390834409,"11426/226352/80294/19084/14751","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.578389830508475,4
"GO BP:GO:0032434","GO BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",138,1.04423403549848,0.320474777448071,0.63307276074356,"66725/22284/56637/59025/26419/56736/23806/19359/238896/74841/74374/170823/414872/269523/20588/26420/22225/27373/53323/56207/54609/106042/71999/268291/14198/74244/231600/252870",86,0.944335201502394,0.578512396694215,0.966079390834409,"56812/57320/26420/19164/56438/53312/19358/93687/56207/56085/77006/19359/12005/24086/26419/54609/53323/606496/67903/52551/193740/108143/17846","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.578512396694215,4
"GO BP:GO:0043368","GO BP","GO:0043368","positive T cell selection",40,0.936667404984731,0.553349875930521,0.777145784437373,"20852/56717/30925/252838/57765/19255/16364/12043/20848",11,-0.908678646559265,0.579059829059829,0.966079390834409,"56717/74256/58208","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.579059829059829,4
"GO BP:GO:0006144","GO BP","GO:0006144","purine nucleobase metabolic process",22,-1.14670198112968,0.280210157618214,0.599671806350623,"11821/76974/20425/99586/18950/22139",17,-0.90213886191793,0.579281183932347,0.966079390834409,"11534/105446/15452/14450","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.579281183932347,4
"GO BP:GO:1904893","GO BP","GO:1904893","negative regulation of receptor signaling pathway via STAT",30,0.935854985969779,0.549295774647887,0.775011919527495,"19266/19281/52023/15239/19255/217039/12703/52615/547253/12702",10,0.893939876775823,0.579545454545455,0.966079390834409,"19266","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.579545454545455,4
"GO BP:GO:0033619","GO BP","GO:0033619","membrane protein proteolysis",55,-0.93016732095836,0.579545454545455,0.793747056052756,"19713/66616/21859/21803/53895/235406/71753/226548/14756/110595/11816",30,1.24974220881341,0.152631578947368,0.77236093647087,"230598/11820/19164/59287/13138/80898/73218/80708/14950/11816","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.579545454545455,4
"GO BP:GO:0150117","GO BP","GO:0150117","positive regulation of cell-substrate junction organization",35,-1.03721516604716,0.36518771331058,0.664134952326624,"226352/17886/16413/19353/110829/67811/68606/21687/19247/18186/218952/26921/20971",28,0.917693014430107,0.580071174377224,0.966079390834409,"21838/218952/19271/19353/68606/67811/29875/110829","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.580071174377224,4
"GO BP:GO:0046330","GO BP","GO:0046330","positive regulation of JNK cascade",96,0.939725261651298,0.580213903743315,0.794156264447527,"14219/11820/100862177/18795/26390/26408/224938/12421/26398/105352/19419/21943/26401/665113/22418/17952/17874/14063/26412/13132",42,-1.30485285421258,0.0942528735632184,0.697645901358847,"69601/26400/30957/26921/330177/68082/17874/68235/14219/59009/12540/18816","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.580213903743315,4
"GO BP:GO:0051291","GO BP","GO:0051291","protein heterooligomerization",26,1.14116487074024,0.251152073732719,0.575145622266041,"218544/20979/268345/14812/14810/20133/269061",17,0.931522038334044,0.580340264650284,0.966079390834409,"66590/269061/14810/20979/23874/52551","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.580340264650284,4
"KEGG:mmu04622","KEGG","mmu04622","RIG-I-like receptor signaling pathway",57,1.26564180485298,0.09375,0.285604327938072,"26419/19094/71586/98999/16150/56480/56417/26420/27215/71609/26401/13205/16159/26414",30,0.918761629488402,0.580645161290323,0.943949139493878,"67526/26420/54131/12675/26409/16150/18033/22031/14082/26419/26416","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.580645161290323,4
"GO BP:GO:0032732","GO BP","GO:0032732","positive regulation of interleukin-1 production",64,-1.01263059381409,0.421900161030596,0.700556458117949,"75083/14367/21899/15289/217203/19697/66824/240354/15975/107607/67313/24088/22177/16956/383619/171285/12774/229898/406218/16170/12370/20196",20,-0.907072973068303,0.580645161290323,0.966079390834409,"55991/15507/18439/17874/19697","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.580645161290323,4
"GO BP:GO:0034219","GO BP","GO:0034219","carbohydrate transmembrane transport",122,0.978338704734805,0.507204610951009,0.747912861668633,"76055/72993/20527/74011/100503068/237542/56017/76686/18759/98496/54338/242773/13869/16000/24014/18751/18605/23921/13603/237858/19062/83429/72508/18750/16337/20661",59,-0.945344592196961,0.581218274111675,0.966079390834409,"11636/170731/26569/237542/11754/13488/109905/18750/14783/18605/74741/12266/19062","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.581218274111675,4
"GO BP:GO:0035305","GO BP","GO:0035305","negative regulation of dephosphorylation",45,-1.07844353088132,0.329470198675497,0.641287342227108,"76497/74521/100336/69871/228852/110854/105855/20947/52065/14678/21808/217124",29,-0.919498064571081,0.581395348837209,0.966079390834409,"105855/19878/19049/59046/226591/26936/14226/100336/67384/14678/74521/19062","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.581395348837209,4
"GO BP:GO:0009566","GO BP","GO:0009566","fertilization",173,0.961034460514557,0.581395348837209,0.795576036866359,"18795/14658/16410/20910/12745/12380/80297/22431/22215/207686/50722/74383/192195/22249/232664/19339/11674/53604/52028/19057/75605/54608/76486/104111/22065/104271",66,1.16437541712249,0.194675540765391,0.794902874902875,"56449/22068/54003/57320/16410/12380/230103/18802/26942/68170","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.581395348837209,4
"GO BP:GO:1902170","GO BP","GO:1902170","cellular response to reactive nitrogen species",13,1.48383270620099,0.0698689956331878,0.339875732621963,"20852/26419/26408/268345",10,0.89048046675438,0.581439393939394,0.966079390834409,"26408/12928","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.581439393939394,4
"GO BP:GO:0010592","GO BP","GO:0010592","positive regulation of lamellipodium assembly",30,0.911074560151566,0.582159624413146,0.795576036866359,"14086/56717/18708/15519/11977/329165",21,0.992779680868989,0.463955637707948,0.939958040307197,"101314/23999/66713/19353/234695","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582159624413146,4
"GO BP:GO:0070670","GO BP","GO:0070670","response to interleukin-4",35,-1.29694968644244,0.122866894197952,0.425705940355985,"17025/16189/23918/16842/50868/12567/27367/11837/16898",16,0.907901263443081,0.582255083179298,0.966079390834409,"16898/14828/12721/15516/19255/27367/74637/18854","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582255083179298,4
"GO BP:GO:0006304","GO BP","GO:0006304","DNA modification",79,1.16656658792418,0.194594594594595,0.515734920519707,"22284/13433/22431/252838/77987/54343/13078/116848/20586/56403/76781/104271/252870/75339/238247/13813/214162/69188/93762/11546/71891/17193",31,-0.928392874170692,0.582750582750583,0.966079390834409,"14871/230709/17257/15384/13435/23942/13018/93762/22284/27998/11792/214162/73945/72544/13433/20586/54343","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582750582750583,4
"GO BP:GO:0071479","GO BP","GO:0071479","cellular response to ionizing radiation",70,-1.06217341917102,0.343499197431782,0.649715813535417,"106052/13712/12955/22596/230709/17246/19361/65964/19355/12444/66467/20583/12048/72931/22040/170770/50883/21803/231724/68539/66656/15461/15574/22601/19941",25,0.909433623642747,0.582887700534759,0.966079390834409,"239364/68539/71175/24086/26416/13653/65964","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582887700534759,4
"GO BP:GO:0051131","GO BP","GO:0051131","chaperone-mediated protein complex assembly",18,-0.92538296905644,0.582897033158813,0.795576036866359,"56351/56088/12759/74318",14,-1.06181987250136,0.365546218487395,0.902133165069753,"66506/69702/12461/74142/56424/74318","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582897033158813,4
"GO BP:GO:2000514","GO BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",74,-0.928774898103392,0.582938388625592,0.795576036866359,"83430/15284/245126/207952/11847/12501/216799/65960/18762/19401/12399/16186/18761/17131/12772/12505/15289/22724/17173/240354/16950/230738/16362/80859/74131/208650/16189/21803/12522/16173/12400/22694/105855/12520/74048",19,-0.976960467514743,0.477124183006536,0.943528553909383,"105855/15289/208650/18762/59009/13136","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582938388625592,4
"KEGG:mmu05417","KEGG","mmu05417","Lipid and atherosclerosis",190,1.13943975726519,0.148148148148148,0.363636363636364,"18795/14083/16438/56637/15525/19878/18798/16452/26419/19094/26408/13666/18708/15519/15481/16150/56480/26413/26420/16835/26398/11806/76580/18607/12325/19057/20293/226641/20656/12043/16159/18706/26414/20848/18750/17874/22027/14281/18796/108058/15516",101,0.935916408570575,0.582952815829528,0.943949139493878,"26408/26420/18706/11307/26399/54131/12322/12675/20779/23797/26409/12491/19058/14828/16150/19353/14083/18033/15894/15481/22031/12325/22359/18176/26419/26416/66513","Both up",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.582952815829528,4
"GO BP:GO:0071636","GO BP","GO:0071636","positive regulation of transforming growth factor beta production",20,-0.980089153048597,0.485217391304348,0.739515841445373,"22411/17221/116872/241639/18816/17863/11606",11,-0.90621843291403,0.583333333333333,0.966079390834409,"21825/12912/18816","Both down",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.583333333333333,4
"GO BP:GO:0034204","GO BP","GO:0034204","lipid translocation",51,1.17101134595796,0.184415584415584,0.504488917427702,"27403/11980/497097/320091/50769/17250/69981/228432/76295/228787",23,-0.924798063731982,0.583877995642701,0.966079390834409,"11303/20533/18439/50771/497097","Opposite",FALSE,FALSE,FALSE,FALSE,"Neither nominal P",0.583877995642701,4
